HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,LATITUDE,LONGITUDE,SPECIES_CODE,SEX,WIDTH,CHELA_HEIGHT,SHELL_CONDITION,SAMPLING_FACTOR
-19427,201901,94,185,O-29,59.66683,-175.87059,68580,1,48.9,6.7,2,1
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,54.3,6.8,2,42.77327
-19398,201901,162,155,Q-26,60.32013,-174.06697,68580,1,47,6.9,2,1
-19398,201901,162,155,Q-26,60.32013,-174.06697,68580,1,50.2,6.9,2,1
-19081,201901,94,92,I-02,57.6604,-167.13566,68580,1,47.2,6.9,2,1
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,46.6,7,2,42.77327
-19466,201901,94,202,T-25,61.33138,-173.59707,68580,1,43,7,2,2.41848
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,45.7,7.2,2,20.75001
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,47.4,7.2,2,42.77327
-19425,201901,94,183,N-30,59.3432,-176.38181,68580,1,50.2,7.2,2,1
-19303,201901,94,160,O-23,59.66327,-171.88137,68580,1,51.5,7.4,2,15.46999
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,46.3,7.5,2,42.77327
-19404,201901,94,167,S-22,60.99637,-171.47555,68580,1,47.2,7.6,2,13.56622
-19398,201901,162,155,Q-26,60.32013,-174.06697,68580,1,49.6,7.6,2,1
-19425,201901,94,183,N-30,59.3432,-176.38181,68580,1,50.5,7.6,2,1
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,50.7,7.6,2,20.75001
-19266,201901,162,90,P-01,59.99753,-167.99829,68580,1,49.3,7.6,2,1
-19426,201901,94,184,O-30,59.65995,-176.49786,68580,1,55.3,7.7,2,1
-19470,201901,94,206,V-25,61.98554,-173.74641,68580,1,49.8,7.7,2,70.41377
-19470,201901,94,206,V-25,61.98554,-173.74641,68580,1,46.7,7.7,2,70.41377
-19210,201901,94,132,Q-20,60.32774,-170.02717,68580,1,47.9,7.8,2,7.71074
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,43.8,7.8,2,42.77327
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,48.7,7.8,2,42.77327
-19441,201901,162,163,QP2524,60.16502,-172.99523,68580,1,56.8,7.9,2,15.37448
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,49.2,7.9,2,42.77327
-19444,201901,162,166,R-25,60.66273,-173.4682,68580,1,54.9,7.9,2,1
-19427,201901,94,185,O-29,59.66683,-175.87059,68580,1,50.9,7.9,2,1
-19444,201901,162,166,R-25,60.66273,-173.4682,68580,1,52.6,7.9,2,1
-19444,201901,162,166,R-25,60.66273,-173.4682,68580,1,53.8,8,2,1
-19303,201901,94,160,O-23,59.66327,-171.88137,68580,1,50.6,8,2,15.46999
-19440,201901,162,162,QP2423,60.16258,-172.34322,68580,1,48.1,8,2,1
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,47.5,8.1,2,20.75001
-19211,201901,94,133,Q-21,60.32928,-170.6645,68580,1,47.8,8.1,2,10.6385
-19470,201901,94,206,V-25,61.98554,-173.74641,68580,1,49,8.1,2,70.41377
-19470,201901,94,206,V-25,61.98554,-173.74641,68580,1,50.8,8.1,2,70.41377
-19403,201901,94,166,R-22,60.6571,-171.43228,68580,1,51,8.2,2,10.68595
-19461,201901,94,197,R-27,60.66765,-174.82665,68580,1,47.6,8.2,2,6.26198
-19404,201901,94,167,S-22,60.99637,-171.47555,68580,1,49,8.2,2,13.56622
-19459,201901,94,195,S-28,61.01047,-175.5553,68580,1,52.4,8.3,2,1
-19435,201901,162,180,P-32,60.00657,-177.89505,68580,1,69.9,8.3,2,1
-19100,201901,94,110,E-21,56.33573,-170.07723,68580,1,47.9,8.3,2,1
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,49.1,8.3,2,20.75001
-19403,201901,94,166,R-22,60.6571,-171.43228,68580,1,49.2,8.3,2,10.68595
-19467,201901,94,203,U-25,61.66948,-173.67274,68580,1,50.5,8.4,2,12.25806
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,49.2,8.4,2,42.77327
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,52.3,8.4,2,42.77327
-19469,201901,94,205,V-26,62.00527,-174.49944,68580,1,52.5,8.4,2,58.47571
-19456,201901,94,192,Q-29,60.33754,-176.0268,68580,1,43.6,8.4,2,5.84809
-19404,201901,94,167,S-22,60.99637,-171.47555,68580,1,52.6,8.5,2,13.56622
-19210,201901,94,132,Q-20,60.32774,-170.02717,68580,1,53.1,8.5,2,7.71074
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,48.9,8.5,2,42.77327
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,48.9,8.5,2,42.77327
-19444,201901,162,166,R-25,60.66273,-173.4682,68580,1,55,8.5,2,1
-19444,201901,162,166,R-25,60.66273,-173.4682,68580,1,66.9,8.5,2,1
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,49.1,8.6,2,20.75001
-19441,201901,162,163,QP2524,60.16502,-172.99523,68580,1,64.1,8.6,2,15.37448
-19409,201901,94,168,S-23,61.00078,-172.16231,68580,1,53.2,8.6,2,11.47475
-19302,201901,94,159,PO2423,59.83477,-172.24578,68580,1,50.7,8.6,2,56.82594
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,54.5,8.6,2,1
-19444,201901,162,166,R-25,60.66273,-173.4682,68580,1,55.1,8.6,2,1
-19468,201901,94,204,U-26,61.67007,-174.42728,68580,1,51.6,8.6,2,80.68989
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,53.7,8.7,2,3.16892
-19467,201901,94,203,U-25,61.66948,-173.67274,68580,1,53.3,8.7,2,12.25806
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,51.8,8.7,2,42.77327
-19204,201901,94,126,N-19,59.34803,-169.22843,68580,1,51.1,8.8,2,2.16841
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,52.1,8.8,2,16.04371
-19467,201901,94,203,U-25,61.66948,-173.67274,68580,1,50.9,8.8,2,12.25806
-19385,201901,162,142,I-26,57.70899,-173.40891,68580,1,69.1,8.9,2,1
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,51.5,8.9,2,42.77327
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,53.7,8.9,2,42.77327
-19203,201901,94,125,O-19,59.67059,-169.27125,68580,1,55.5,8.9,2,2.55402
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,54,8.9,2,20.75001
-19291,201901,162,99,L-18,58.67294,-168.48868,68580,1,59.6,9,2,18.50233
-19204,201901,94,126,N-19,59.34803,-169.22843,68580,1,49.8,9,2,2.16841
-19204,201901,94,126,N-19,59.34803,-169.22843,68580,1,58.9,9,2,2.16841
-19409,201901,94,168,S-23,61.00078,-172.16231,68580,1,51,9,2,11.47475
-19439,201901,162,161,P-24,59.9942,-172.66908,68580,1,58.8,9,2,10.72987
-19444,201901,162,166,R-25,60.66273,-173.4682,68580,1,61.8,9,2,1
-19445,201901,162,167,R-26,60.66855,-174.12329,68580,1,53.6,9,2,1
-19466,201901,94,202,T-25,61.33138,-173.59707,68580,1,54.6,9,2,2.41848
-19467,201901,94,203,U-25,61.66948,-173.67274,68580,1,53.7,9.1,2,12.25806
-19204,201901,94,126,N-19,59.34803,-169.22843,68580,1,54.8,9.1,2,2.16841
-19210,201901,94,132,Q-20,60.32774,-170.02717,68580,1,54.5,9.1,2,7.71074
-19441,201901,162,163,QP2524,60.16502,-172.99523,68580,1,56.8,9.1,2,15.37448
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,57.6,9.1,2,31.55299
-19439,201901,162,161,P-24,59.9942,-172.66908,68580,1,60.2,9.1,2,10.72987
-19465,201901,94,201,T-26,61.33748,-174.3348,68580,1,56.1,9.1,2,4.21326
-19209,201901,94,131,P-20,59.99773,-169.9644,68580,1,56.3,9.1,2,2.16388
-19209,201901,94,131,P-20,59.99773,-169.9644,68580,1,55,9.1,2,2.16388
-19209,201901,94,131,P-20,59.99773,-169.9644,68580,1,53.1,9.1,2,2.16388
-19410,201901,94,169,R-23,60.67206,-172.11209,68580,1,53.4,9.2,2,13.9377
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,57.8,9.2,2,20.75001
-19413,201901,94,172,S-25,60.99977,-173.49497,68580,1,54.2,9.2,2,1
-19402,201901,94,165,Q-22,60.33778,-171.33967,68580,1,55.6,9.2,2,6.88764
-19402,201901,94,165,Q-22,60.33778,-171.33967,68580,1,52.9,9.2,2,6.88764
-19211,201901,94,133,Q-21,60.32928,-170.6645,68580,1,51.5,9.2,2,10.6385
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,56.5,9.3,2,20.75001
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,56.4,9.3,2,7.8506
-19441,201901,162,163,QP2524,60.16502,-172.99523,68580,1,64,9.3,2,15.37448
-19445,201901,162,167,R-26,60.66855,-174.12329,68580,1,55.4,9.3,2,1
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,59.9,9.3,2,7.8506
-19469,201901,94,205,V-26,62.00527,-174.49944,68580,1,53.9,9.3,2,58.47571
-19469,201901,94,205,V-26,62.00527,-174.49944,68580,1,57.5,9.3,2,58.47571
-19209,201901,94,131,P-20,59.99773,-169.9644,68580,1,56,9.3,2,2.16388
-19468,201901,94,204,U-26,61.67007,-174.42728,68580,1,55.9,9.3,2,80.68989
-19210,201901,94,132,Q-20,60.32774,-170.02717,68580,1,54.4,9.3,2,7.71074
-19407,201901,94,175,O-27,59.65837,-174.45317,68580,1,63.1,9.4,2,3.94756
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,54,9.4,2,20.75001
-19441,201901,162,163,QP2524,60.16502,-172.99523,68580,1,64.2,9.4,2,15.37448
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,56.4,9.4,2,42.77327
-19398,201901,162,155,Q-26,60.32013,-174.06697,68580,1,65.1,9.4,2,1
-19238,201901,162,132,L-23,58.66961,-171.71027,68580,1,47.8,9.4,2,2.69319
-19411,201901,94,170,R-24,60.66693,-172.74882,68580,1,56,9.4,2,1
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,56.6,9.4,2,16.04371
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,56.7,9.4,2,7.8506
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,61.1,9.4,2,16.04371
-19410,201901,94,169,R-23,60.67206,-172.11209,68580,1,58.2,9.5,2,13.9377
-19410,201901,94,169,R-23,60.67206,-172.11209,68580,1,47.1,9.5,2,13.9377
-19410,201901,94,169,R-23,60.67206,-172.11209,68580,1,53.4,9.5,2,13.9377
-19406,201901,94,174,P-27,60.00487,-174.59971,68580,1,58,9.5,2,1
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,46,9.5,2,1
-19465,201901,94,201,T-26,61.33748,-174.3348,68580,1,47.4,9.5,2,4.21326
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,56.6,9.5,2,16.04371
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,55.9,9.5,2,16.04371
-19302,201901,94,159,PO2423,59.83477,-172.24578,68580,1,43.9,9.5,2,56.82594
-19469,201901,94,205,V-26,62.00527,-174.49944,68580,1,56,9.5,2,58.47571
-19399,201901,162,156,QP2625,60.13347,-173.76489,68580,1,56.7,9.5,2,2.98889
-19468,201901,94,204,U-26,61.67007,-174.42728,68580,1,54.8,9.5,2,80.68989
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,55.3,9.6,2,20.75001
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,61.6,9.6,2,20.75001
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,59.5,9.6,2,20.75001
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,58.2,9.6,2,20.75001
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,48.3,9.6,2,20.75001
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,60.3,9.6,2,20.75001
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,59.2,9.6,2,20.75001
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,56.2,9.6,2,42.77327
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,58.6,9.6,2,16.04371
-19402,201901,94,165,Q-22,60.33778,-171.33967,68580,1,52.3,9.6,2,6.88764
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,59.6,9.6,2,7.8506
-19412,201901,94,171,S-24,61.00004,-172.80977,68580,1,57.6,9.6,2,6.49627
-19439,201901,162,161,P-24,59.9942,-172.66908,68580,1,58.7,9.6,2,10.72987
-19468,201901,94,204,U-26,61.67007,-174.42728,68580,1,52.9,9.6,2,80.68989
-19412,201901,94,171,S-24,61.00004,-172.80977,68580,1,58.4,9.6,2,6.49627
-19210,201901,94,132,Q-20,60.32774,-170.02717,68580,1,61.1,9.6,2,7.71074
-19456,201901,94,192,Q-29,60.33754,-176.0268,68580,1,47.5,9.7,2,5.84809
-19302,201901,94,159,PO2423,59.83477,-172.24578,68580,1,60.1,9.7,2,56.82594
-19302,201901,94,159,PO2423,59.83477,-172.24578,68580,1,57,9.7,2,56.82594
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,58.6,9.7,2,16.04371
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,60.1,9.7,2,20.75001
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,55.9,9.8,2,20.75001
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,60,9.8,2,7.8506
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,56,9.8,2,42.77327
-19411,201901,94,170,R-24,60.66693,-172.74882,68580,1,59.2,9.8,2,1
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,57.9,9.8,2,16.04371
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,59.4,9.8,2,16.04371
-19482,201901,162,192,U-27,61.65876,-175.0796,68580,1,50.5,9.8,2,1
-19483,201901,162,193,V-27,61.99908,-175.17202,68580,1,58.8,9.8,2,11.48885
-19466,201901,94,202,T-25,61.33138,-173.59707,68580,1,50.1,9.8,2,2.41848
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,57.6,9.8,2,7.8506
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,56.6,9.9,2,3.16892
-19401,201901,94,164,Q-23,60.3267,-172.0607,68580,1,49.1,9.9,2,5.60776
-19302,201901,94,159,PO2423,59.83477,-172.24578,68580,1,56.1,9.9,2,56.82594
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,59.2,9.9,2,16.04371
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,57.3,10,2,3.16892
-19210,201901,94,132,Q-20,60.32774,-170.02717,68580,1,58.9,10,2,7.71074
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,53.7,10,2,20.75001
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,53.6,10,2,20.75001
-19203,201901,94,125,O-19,59.67059,-169.27125,68580,1,58.7,10,2,2.55402
-19441,201901,162,163,QP2524,60.16502,-172.99523,68580,1,50.7,10,2,15.37448
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,54.4,10,2,7.8506
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,58.4,10,2,7.8506
-19212,201901,94,134,P-21,60.01924,-170.63711,68580,1,54.7,10,2,4.56833
-19467,201901,94,203,U-25,61.66948,-173.67274,68580,1,55.7,10.1,2,12.25806
-19410,201901,94,169,R-23,60.67206,-172.11209,68580,1,49.6,10.1,2,13.9377
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,60.3,10.1,2,20.75001
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,60.7,10.1,2,20.75001
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,49.3,10.1,2,4.12622
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,59,10.1,2,42.77327
-19450,201901,94,186,P-29,60.00004,-175.92272,68580,1,52,10.1,2,2.02239
-19439,201901,162,161,P-24,59.9942,-172.66908,68580,1,58,10.1,2,10.72987
-19451,201901,94,187,P-30,60.00062,-176.67745,68580,1,58.2,10.1,2,17.66838
-19403,201901,94,166,R-22,60.6571,-171.43228,68580,1,59.2,10.1,2,10.68595
-19482,201901,162,192,U-27,61.65876,-175.0796,68580,1,59.9,10.1,2,1
-19268,201901,162,92,Q-02,60.3366,-167.25795,68580,1,55.8,10.2,2,1
-19406,201901,94,174,P-27,60.00487,-174.59971,68580,1,51.9,10.2,2,1
-19441,201901,162,163,QP2524,60.16502,-172.99523,68580,1,60.5,10.2,2,15.37448
-19451,201901,94,187,P-30,60.00062,-176.67745,68580,1,49.6,10.2,2,17.66838
-19444,201901,162,166,R-25,60.66273,-173.4682,68580,1,63.7,10.2,2,1
-19403,201901,94,166,R-22,60.6571,-171.43228,68580,1,59.6,10.2,2,10.68595
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,62.7,10.2,2,16.04371
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,58.7,10.2,2,7.8506
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,67.1,10.2,2,7.8506
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,61,10.2,2,7.8506
-19203,201901,94,125,O-19,59.67059,-169.27125,68580,1,57.6,10.2,2,2.55402
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,59.4,10.2,2,42.77327
-19265,201901,162,88,N-01,59.32744,-167.90828,68580,1,65.2,10.3,2,1
-19403,201901,94,166,R-22,60.6571,-171.43228,68580,1,57.9,10.3,2,10.68595
-19469,201901,94,205,V-26,62.00527,-174.49944,68580,1,58.3,10.3,2,58.47571
-19209,201901,94,131,P-20,59.99773,-169.9644,68580,1,62.4,10.3,2,2.16388
-19089,201901,94,99,J-01,57.98794,-167.80798,68580,1,67,10.4,2,1
-19456,201901,94,192,Q-29,60.33754,-176.0268,68580,1,50.1,10.4,2,5.84809
-19481,201901,162,191,U-28,61.65933,-175.76593,68580,1,52.4,10.4,2,1
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,60,10.4,2,7.8506
-19411,201901,94,170,R-24,60.66693,-172.74882,68580,1,60.7,10.4,2,1
-19468,201901,94,204,U-26,61.67007,-174.42728,68580,1,57.8,10.4,2,80.68989
-19089,201901,94,99,J-01,57.98794,-167.80798,68580,1,62.3,10.5,2,1
-19291,201901,162,99,L-18,58.67294,-168.48868,68580,1,57.1,10.5,2,18.50233
-19409,201901,94,168,S-23,61.00078,-172.16231,68580,1,59.8,10.5,2,11.47475
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,60.7,10.5,2,16.04371
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,60.1,10.5,2,16.04371
-19482,201901,162,192,U-27,61.65876,-175.0796,68580,1,54.5,10.5,2,1
-19482,201901,162,192,U-27,61.65876,-175.0796,68580,1,70.4,10.5,2,1
-19303,201901,94,160,O-23,59.66327,-171.88137,68580,1,49.5,10.5,2,15.46999
-19461,201901,94,197,R-27,60.66765,-174.82665,68580,1,52.3,10.5,2,6.26198
-19239,201901,162,133,K-23,58.33301,-171.6488,68580,1,51.6,10.5,2,4.6718
-19208,201901,94,130,O-20,59.66729,-169.90886,68580,1,62.8,10.5,2,7.67908
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,61.4,10.6,2,20.75001
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,58.1,10.6,2,7.8506
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,62.3,10.6,2,42.77327
-19444,201901,162,166,R-25,60.66273,-173.4682,68580,1,64.2,10.6,2,1
-19409,201901,94,168,S-23,61.00078,-172.16231,68580,1,52.9,10.6,2,11.47475
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,61,10.6,2,4.64256
-19469,201901,94,205,V-26,62.00527,-174.49944,68580,1,60.4,10.6,2,58.47571
-19291,201901,162,99,L-18,58.67294,-168.48868,68580,1,66.3,10.7,2,18.50233
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,60.7,10.7,2,20.75001
-19455,201901,94,191,Q-30,60.32844,-176.69851,68580,1,51,10.7,2,4.26319
-19302,201901,94,159,PO2423,59.83477,-172.24578,68580,1,61.5,10.7,2,56.82594
-19402,201901,94,165,Q-22,60.33778,-171.33967,68580,1,51.7,10.8,2,6.88764
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,67.7,10.8,2,29.49454
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,52.2,10.8,2,4.12622
-19409,201901,94,168,S-23,61.00078,-172.16231,68580,1,60.3,10.8,2,11.47475
-19203,201901,94,125,O-19,59.67059,-169.27125,68580,1,59.1,10.8,2,2.55402
-19413,201901,94,172,S-25,60.99977,-173.49497,68580,1,56.1,10.8,2,1
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,64.7,10.8,2,16.04371
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,60.2,10.8,2,31.55299
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,54.9,10.8,2,1
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,61.9,10.9,2,3.16892
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,58.7,10.9,2,20.75001
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,59,10.9,2,20.75001
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,62.2,10.9,2,42.77327
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,60,10.9,2,31.55299
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,61.5,10.9,2,7.8506
-19441,201901,162,163,QP2524,60.16502,-172.99523,68580,1,70.5,10.9,2,15.37448
-19461,201901,94,197,R-27,60.66765,-174.82665,68580,1,53.6,10.9,2,6.26198
-19468,201901,94,204,U-26,61.67007,-174.42728,68580,1,61,10.9,2,80.68989
-19412,201901,94,171,S-24,61.00004,-172.80977,68580,1,59.5,10.9,2,6.49627
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,62.8,11,2,4.12622
-19412,201901,94,171,S-24,61.00004,-172.80977,68580,1,51.2,11,2,6.49627
-19450,201901,94,186,P-29,60.00004,-175.92272,68580,1,51.4,11,2,2.02239
-19457,201901,94,193,R-29,60.6735,-176.20214,68580,1,55.2,11,2,1
-19411,201901,94,170,R-24,60.66693,-172.74882,68580,1,62.9,11,2,1
-19397,201901,162,154,QP2726,60.14718,-174.35659,68580,1,57.5,11,2,1
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,61.6,11,2,7.8506
-19234,201901,162,128,M-22,58.99971,-171.11821,68580,1,62.4,11,2,1
-19461,201901,94,197,R-27,60.66765,-174.82665,68580,1,52.4,11,2,6.26198
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,62.7,11,2,16.04371
-19439,201901,162,161,P-24,59.9942,-172.66908,68580,1,70.6,11,2,10.72987
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,68.9,11.1,2,3.16892
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,59.5,11.1,2,7.8506
-19465,201901,94,201,T-26,61.33748,-174.3348,68580,1,54.5,11.1,2,4.21326
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,65,11.1,2,16.04371
-19303,201901,94,160,O-23,59.66327,-171.88137,68580,1,52,11.1,2,15.46999
-19234,201901,162,128,M-22,58.99971,-171.11821,68580,1,59.4,11.1,2,1
-19255,201901,162,85,L-02,58.66974,-167.22477,68580,1,58.9,11.1,2,1
-19470,201901,94,206,V-25,61.98554,-173.74641,68580,1,67.6,11.1,2,70.41377
-19212,201901,94,134,P-21,60.01924,-170.63711,68580,1,61.8,11.1,2,4.56833
-19268,201901,162,92,Q-02,60.3366,-167.25795,68580,1,62.7,11.2,2,1
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,58.9,11.2,2,20.75001
-19480,201901,162,190,T-28,61.33526,-175.67964,68580,1,70,11.2,2,1
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,52.1,11.2,2,1
-19303,201901,94,160,O-23,59.66327,-171.88137,68580,1,53.9,11.2,2,15.46999
-19466,201901,94,202,T-25,61.33138,-173.59707,68580,1,61.9,11.2,2,2.41848
-19202,201901,94,124,P-19,60.00377,-169.3345,68580,1,61.5,11.2,2,1
-19465,201901,94,201,T-26,61.33748,-174.3348,68580,1,66.5,11.2,2,4.21326
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,62.5,11.3,2,20.75001
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,53.9,11.3,2,1
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,66,11.3,2,31.55299
-19424,201901,94,182,N-29,59.33302,-175.75464,68580,1,73.1,11.3,2,1
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,65.3,11.3,2,4.12622
-19404,201901,94,167,S-22,60.99637,-171.47555,68580,1,62.7,11.3,2,13.56622
-19240,201901,162,134,J-23,58.00116,-171.59948,68580,1,53.9,11.3,2,7.67547
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,66.4,11.4,2,3.16892
-19401,201901,94,164,Q-23,60.3267,-172.0607,68580,1,54.7,11.4,2,5.60776
-19412,201901,94,171,S-24,61.00004,-172.80977,68580,1,61.6,11.4,2,6.49627
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,65.8,11.4,2,31.55299
-19450,201901,94,186,P-29,60.00004,-175.92272,68580,1,56.1,11.4,2,2.02239
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,64.1,11.4,2,4.64256
-19466,201901,94,202,T-25,61.33138,-173.59707,68580,1,56.5,11.4,2,2.41848
-19208,201901,94,130,O-20,59.66729,-169.90886,68580,1,64.1,11.4,2,7.67908
-19088,201901,94,98,J-18,58.01197,-168.44416,68580,1,70.9,11.5,2,32.13771
-19291,201901,162,99,L-18,58.67294,-168.48868,68580,1,63.8,11.5,2,18.50233
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,61.1,11.5,2,3.16892
-19291,201901,162,99,L-18,58.67294,-168.48868,68580,1,66.5,11.5,2,18.50233
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,63.6,11.5,2,4.12622
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,54.2,11.5,2,4.12622
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,55.1,11.5,2,4.12622
-19448,201901,162,170,O-28,59.66951,-175.11354,68580,1,59.6,11.5,2,1
-19415,201901,94,155,ON2524,59.50437,-172.88133,68580,1,53.8,11.5,2,5.54372
-19455,201901,94,191,Q-30,60.32844,-176.69851,68580,1,56.5,11.5,2,4.26319
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,65.5,11.5,2,7.8506
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,67.2,11.6,2,29.49454
-19302,201901,94,159,PO2423,59.83477,-172.24578,68580,1,60.9,11.6,2,56.82594
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,71.5,11.6,2,16.04371
-19397,201901,162,154,QP2726,60.14718,-174.35659,68580,1,59.3,11.6,2,1
-19403,201901,94,166,R-22,60.6571,-171.43228,68580,1,66.7,11.6,2,10.68595
-19459,201901,94,195,S-28,61.01047,-175.5553,68580,1,54.2,11.6,2,1
-19483,201901,162,193,V-27,61.99908,-175.17202,68580,1,55.6,11.6,2,11.48885
